manufacturer_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_type,engine_capacity,body_type,has_warranty,ownership,type_of_drive,is_exchangeable,number_of_photos,number_of_maintenance,duration_listed,price_usd
Renault,manual,black,26000,2017,diesel,diesel,1.5,suv,False,owned,all,False,9.0,1,31.0,13300.0
Volvo,manual,green,434000,1998,gasoline,gasoline,1.8,sedan,False,owned,front,False,8.0,4,5.0,2500.0
Opel,manual,silver,230000,2010,diesel,diesel,1.7,universal,False,owned,front,False,5.0,1,26.0,7200.0
Renault,manual,silver,245000,2011,diesel,diesel,1.5,minivan,False,owned,front,False,12.0,14,31.0,6500.0
Subaru,automatic,black,230000,2001,gas,gasoline,2.5,suv,False,owned,all,True,6.0,27,31.0,4200.0
Citroen,automatic,black,200000,2002,gas,gasoline,2.0,universal,False,owned,front,False,6.0,16,29.0,5000.0
BMW,automatic,black,400000,2004,diesel,diesel,3.0,sedan,False,owned,rear,True,6.0,13,31.0,9500.0
Honda,manual,silver,186000,2008,gasoline,gasoline,1.4,hatchback,False,owned,front,False,4.0,2,31.0,6950.0
Volkswagen,manual,black,175250,2015,diesel,diesel,2.0,sedan,False,owned,front,True,12.0,21,31.0,12799.0
Hyundai,manual,other,370000,1998,gasoline,gasoline,2.0,universal,False,owned,front,False,1.0,1,31.0,2800.0
Skoda,manual,red,180000,2010,gasoline,gasoline,1.2,hatchback,False,owned,front,False,12.0,14,31.0,5500.0
Jeep,automatic,other,59967,2015,gasoline,gasoline,2.0,suv,False,owned,front,False,9.0,1,31.0,15200.0
Ford,manual,blue,580000,1997,diesel,diesel,1.8,universal,False,owned,front,True,10.0,1,11.0,1470.17
Citroen,manual,silver,373000,1999,diesel,diesel,1.9,universal,False,owned,front,True,12.0,24,31.0,850.0
Hyundai,automatic,black,0,2019,gasoline,gasoline,2.0,universal,False,new,all,False,1.0,1,16.0,23717.16
Skoda,manual,white,350000,1999,gasoline,gasoline,1.3,universal,False,owned,front,True,6.0,15,31.0,1500.0
Peugeot,manual,black,299100,1999,diesel,diesel,1.9,hatchback,False,owned,front,True,12.0,23,31.0,2350.0
Volkswagen,automatic,other,73000,2013,gasoline,gasoline,1.4,suv,False,owned,front,False,3.0,5,31.0,11761.36
Nissan,manual,black,220000,2008,gasoline,gasoline,1.6,hatchback,False,owned,front,False,7.0,26,31.0,5990.0
Renault,manual,blue,360000,2003,diesel,diesel,2.2,universal,False,owned,front,True,12.0,20,31.0,3200.0
Ford,manual,blue,295000,2001,diesel,diesel,2.0,universal,False,owned,front,False,12.0,2,31.0,4100.0
Infiniti,automatic,brown,191000,2007,gasoline,gasoline,3.5,suv,False,owned,all,False,9.0,15,31.0,12000.0
Seat,manual,white,119000,2009,gasoline,gasoline,1.4,hatchback,False,owned,front,True,12.0,2,2.0,7850.0
Fiat,manual,silver,270000,2001,diesel,diesel,1.9,hatchback,False,owned,front,False,10.0,7,31.0,2100.0
Subaru,automatic,other,170000,2008,gasoline,gasoline,2.0,suv,False,owned,all,True,3.0,337,31.0,9000.0
Land Rover,automatic,brown,395000,2002,diesel,diesel,2.0,suv,False,owned,all,True,12.0,2,11.0,4950.0
Volkswagen,manual,black,260000,2006,diesel,diesel,1.9,minivan,False,owned,front,False,10.0,1,31.0,9900.0
Mitsubishi,automatic,red,431069,1998,gasoline,gasoline,2.0,coupe,False,owned,front,True,3.0,6,25.0,3000.0
Volvo,automatic,silver,300000,2002,diesel,diesel,2.4,sedan,False,owned,front,False,12.0,9,31.0,5500.0
Mercedes-Benz,automatic,silver,460000,2003,diesel,diesel,4.0,sedan,False,owned,rear,False,4.0,2,31.0,6500.0
Renault,manual,silver,151000,2015,diesel,diesel,2.3,minibus,False,owned,front,False,12.0,1,3.0,21800.0
Nissan,manual,silver,350000,2002,diesel,diesel,2.2,sedan,False,owned,front,True,6.0,10,31.0,3500.0
Subaru,automatic,blue,350000,2002,gasoline,gasoline,2.5,universal,False,owned,all,False,1.0,1,31.0,4000.0
Renault,manual,silver,74000,2013,gasoline,gasoline,2.0,suv,False,owned,all,False,2.0,7,31.0,10100.0
Nissan,automatic,black,90000,2012,gasoline,gasoline,1.6,suv,False,owned,front,False,12.0,3,31.0,11100.0
Nissan,manual,violet,170000,2011,gasoline,gasoline,1.2,hatchback,False,owned,front,False,8.0,164,31.0,6500.0
Renault,manual,grey,190000,2013,diesel,diesel,1.5,minivan,False,owned,front,False,11.0,6,31.0,10500.0
Renault,manual,red,25427,2015,gasoline,gasoline,1.6,hatchback,False,owned,front,False,10.0,4,13.0,7900.0
Kia,manual,silver,71500,2016,gasoline,gasoline,1.6,sedan,False,owned,front,False,10.0,3,31.0,9500.0
Hyundai,automatic,blue,220931,2005,gasoline,gasoline,2.4,sedan,False,owned,front,True,12.0,3,7.0,4999.0
Chevrolet,automatic,white,140000,2014,gas,gasoline,1.4,sedan,False,owned,front,False,3.0,2,31.0,11900.0
Mazda,automatic,red,117482,2009,gasoline,gasoline,2.5,sedan,False,owned,front,True,3.0,3,22.0,8499.0
Volkswagen,automatic,black,200000,1999,gasoline,gasoline,2.8,sedan,False,owned,all,False,10.0,2,15.0,2900.0
Nissan,automatic,black,45903,2017,gasoline,gasoline,2.0,suv,False,owned,all,True,7.0,3,6.0,21950.0
Fiat,manual,blue,270000,2000,diesel,diesel,1.9,hatchback,False,owned,front,True,1.0,2,31.0,2600.0
Skoda,automatic,red,0,2019,gasoline,gasoline,1.6,sedan,True,new,front,True,12.0,2,3.0,16679.31
Citroen,automatic,black,250000,2008,diesel,diesel,1.6,minivan,False,owned,front,False,10.0,1,31.0,6450.0
Ford,automatic,black,12000,2017,gasoline,gasoline,1.0,sedan,False,owned,front,False,12.0,22,31.0,10400.0
Peugeot,automatic,red,188000,2008,gasoline,gasoline,1.4,hatchback,False,owned,front,False,5.0,6,12.0,4888.0
Audi,automatic,black,245000,2008,gasoline,gasoline,3.6,suv,False,owned,all,False,2.0,16,31.0,13000.0
Mitsubishi,automatic,blue,305,2001,gasoline,gasoline,2.4,sedan,False,owned,front,True,11.0,2,8.0,2299.0
Skoda,automatic,other,0,2019,gasoline,gasoline,2.0,suv,True,new,all,True,12.0,9,25.0,39272.5
BMW,manual,black,276000,2000,diesel,diesel,2.5,universal,False,owned,rear,True,12.0,11,31.0,5300.0
Volkswagen,manual,white,232000,1998,diesel,diesel,1.9,universal,False,owned,front,False,12.0,1,29.0,2200.0
Nissan,automatic,grey,146580,2008,gasoline,gasoline,3.5,suv,False,owned,all,False,5.0,23,31.0,10500.0
Ford,automatic,grey,155000,2008,gasoline,gasoline,1.6,sedan,False,owned,front,False,5.0,61,31.0,5200.0
Audi,automatic,silver,127000,2006,gasoline,gasoline,3.6,suv,False,owned,all,False,9.0,1,31.0,13200.0
Volkswagen,manual,silver,260000,2002,gasoline,gasoline,1.4,hatchback,False,owned,front,False,6.0,1,31.0,4400.0
BMW,manual,black,277000,2001,diesel,diesel,2.0,sedan,False,owned,rear,False,12.0,5,10.0,5400.0
Lexus,automatic,black,172000,2009,gasoline,gasoline,5.7,suv,False,owned,all,False,12.0,10,31.0,32000.0
Opel,manual,green,280000,1999,diesel,diesel,2.0,universal,False,owned,front,False,3.0,1,16.0,2500.0
Mazda,automatic,white,100000,2010,gasoline,gasoline,2.5,sedan,False,owned,front,True,7.0,55,31.0,9700.0
Volvo,automatic,silver,394772,2003,gasoline,gasoline,2.9,sedan,False,owned,front,False,12.0,16,31.0,6700.0
Ford,manual,black,11187,2011,gasoline,gasoline,1.6,sedan,False,owned,front,True,12.0,14,24.0,7400.0
Daewoo,manual,green,160000,1998,gasoline,gasoline,1.6,hatchback,False,owned,front,False,5.0,4,31.0,1400.0
BMW,automatic,grey,211000,2005,gasoline,gasoline,2.0,sedan,False,owned,rear,True,6.0,37,31.0,7900.0
Hyundai,automatic,black,59600,2015,gasoline,gasoline,2.0,sedan,False,owned,front,False,12.0,44,31.0,13900.0
Volkswagen,manual,red,223000,2009,gasoline,gasoline,1.6,minivan,False,owned,front,False,1.0,10,31.0,9000.0
Volkswagen,automatic,blue,193000,2012,gasoline,gasoline,1.8,sedan,False,owned,front,True,12.0,39,31.0,11500.0
Audi,manual,blue,480000,1997,gasoline,gasoline,2.8,sedan,False,owned,front,False,7.0,1,16.0,2850.0
BMW,automatic,grey,245000,2010,diesel,diesel,3.0,sedan,False,owned,rear,False,6.0,35,31.0,20950.0
Renault,manual,blue,245000,2002,diesel,diesel,1.9,minivan,False,owned,front,False,8.0,2,31.0,5690.98
Toyota,automatic,black,144841,2007,gasoline,gasoline,2.4,sedan,False,owned,front,True,12.0,21,31.0,8200.0
Peugeot,manual,other,330000,1999,gasoline,gasoline,1.8,sedan,False,owned,front,True,3.0,5,31.0,3000.0
BMW,automatic,silver,300000,2002,diesel,diesel,2.5,sedan,False,owned,rear,False,9.0,2,31.0,6750.0
Chevrolet,automatic,white,58600,2016,gasoline,gasoline,1.5,sedan,False,owned,front,False,12.0,33,31.0,14100.0
Kia,manual,silver,249448,2000,gasoline,gasoline,1.5,sedan,False,owned,front,False,4.0,2,31.0,1600.0
Peugeot,manual,white,129000,2011,gasoline,gasoline,1.6,hatchback,False,owned,front,False,1.0,1,31.0,7300.0
Ford,manual,grey,286000,2001,gasoline,gasoline,1.8,hatchback,False,owned,front,True,4.0,66,31.0,3500.0
Volkswagen,manual,blue,300000,2011,diesel,diesel,2.0,minibus,False,owned,front,True,5.0,15,21.0,15300.0
Opel,manual,blue,200000,2000,gasoline,gasoline,1.0,hatchback,False,owned,front,False,10.0,39,31.0,1500.0
Toyota,manual,black,216000,2008,gasoline,gasoline,1.6,hatchback,False,owned,front,False,8.0,1,5.0,7800.0
Land Rover,automatic,green,200000,2002,gas,gasoline,2.5,suv,False,owned,all,False,10.0,3,30.0,3600.0
Volkswagen,manual,white,470000,1997,diesel,diesel,2.5,van,False,owned,rear,True,1.0,6,19.0,6000.0
Chrysler,automatic,black,215000,2005,gasoline,gasoline,5.7,sedan,False,owned,rear,False,7.0,18,21.0,9000.0
Volkswagen,manual,white,350000,1997,gasoline,gasoline,1.6,universal,False,owned,front,True,7.0,5,12.0,1750.0
Citroen,manual,blue,320000,1997,gasoline,gasoline,1.8,hatchback,False,owned,front,False,7.0,9,31.0,1650.0
Renault,manual,grey,380000,1997,diesel,diesel,2.2,universal,False,owned,front,False,9.0,15,27.0,1199.0
Chevrolet,manual,black,77898,2016,gasoline,gasoline,2.0,coupe,False,owned,rear,True,7.0,12,26.0,22000.0
Skoda,manual,brown,0,2019,gasoline,gasoline,1.4,sedan,True,new,front,True,12.0,12,26.0,25673.91
Ford,manual,black,135000,2011,diesel,diesel,2.0,minivan,False,owned,front,True,4.0,1,31.0,9700.0
Hyundai,automatic,silver,265000,2006,diesel,diesel,2.2,sedan,False,owned,front,True,12.0,5,9.0,7499.0
Mitsubishi,automatic,silver,232000,2005,diesel,diesel,3.2,suv,False,owned,all,False,12.0,24,31.0,9200.0
Mazda,automatic,black,198000,2007,gasoline,gasoline,1.6,sedan,False,owned,front,False,6.0,11,31.0,6500.0
Volkswagen,manual,silver,470000,2000,diesel,diesel,2.5,minibus,False,owned,front,False,7.0,9,31.0,10500.0
Kia,manual,silver,360000,2003,gasoline,gasoline,1.8,minivan,False,owned,front,True,4.0,3,31.0,3500.0
Toyota,automatic,grey,294000,2003,gasoline,gasoline,2.0,suv,False,owned,all,False,12.0,9,24.0,6450.0
Honda,automatic,silver,196000,2009,hybrid-petrol,gasoline,1.3,sedan,False,owned,front,False,6.0,5,27.0,6500.0
BMW,automatic,white,240000,2009,gasoline,gasoline,3.0,suv,False,owned,all,False,6.0,43,31.0,15900.0
Hyundai,automatic,black,140414,2008,gasoline,gasoline,2.4,sedan,False,owned,front,False,9.0,2,31.0,7700.0
Citroen,manual,other,630000,2001,diesel,diesel,1.9,hatchback,False,owned,front,False,1.0,10,31.0,3000.0
BMW,automatic,black,247000,2003,gasoline,gasoline,3.0,sedan,False,owned,rear,False,5.0,7,31.0,9000.0
Hyundai,automatic,orange,51945,2014,gasoline,gasoline,2.0,suv,False,owned,front,True,12.0,79,31.0,23550.0
Renault,manual,silver,327443,2002,diesel,diesel,1.9,liftback,False,owned,front,False,8.0,2,7.0,3600.0
Volvo,manual,black,179000,2006,gasoline,gasoline,1.6,sedan,False,owned,front,False,3.0,2,31.0,5300.0
BMW,automatic,black,301000,2005,gasoline,gasoline,4.0,sedan,False,owned,rear,True,12.0,1,22.0,7300.0
Acura,automatic,silver,177028,2002,gasoline,gasoline,3.5,suv,False,owned,all,False,8.0,707,31.0,8999.0
Audi,automatic,black,280000,2008,diesel,diesel,3.0,suv,False,owned,all,True,6.0,5,31.0,16250.0
Audi,manual,black,130000,2007,gasoline,gasoline,4.2,coupe,False,owned,all,False,8.0,2,31.0,14000.0
Audi,automatic,silver,192700,2010,diesel,diesel,3.0,sedan,False,owned,all,True,12.0,8,31.0,13850.0
Hyundai,manual,white,52600,2007,diesel,diesel,2.5,van,False,owned,rear,False,5.0,1,13.0,6000.0
Volkswagen,manual,blue,285000,2000,gasoline,gasoline,1.8,hatchback,False,owned,front,False,9.0,7,31.0,4979.13
Mercedes-Benz,manual,white,300000,2013,diesel,diesel,2.2,minibus,False,owned,rear,False,8.0,2,21.0,10950.0
Opel,manual,silver,250000,1997,gasoline,gasoline,2.2,minivan,False,owned,front,True,7.0,133,31.0,3000.0
Chevrolet,automatic,silver,110000,2013,gas,gasoline,1.8,minivan,False,owned,front,False,10.0,46,31.0,11300.0
Volvo,automatic,black,175000,2011,gasoline,gasoline,2.5,sedan,False,owned,front,True,6.0,21,31.0,11800.0
Ford,manual,blue,210000,1999,gasoline,gasoline,1.3,hatchback,False,owned,front,True,8.0,57,31.0,2200.0
Renault,manual,green,365324,1999,diesel,diesel,1.9,hatchback,False,owned,front,True,7.0,1,2.0,2400.0
Toyota,manual,silver,279345,2005,gasoline,gasoline,1.6,hatchback,False,owned,front,False,8.0,4,31.0,4970.0
Ford,automatic,black,240000,2006,gasoline,gasoline,2.0,sedan,False,owned,front,False,12.0,41,31.0,7000.0
Alfa Romeo,manual,red,310000,1998,gasoline,gasoline,2.5,sedan,False,owned,front,False,1.0,1,31.0,3000.0
Volkswagen,manual,grey,181500,2015,diesel,diesel,1.6,universal,False,owned,front,False,12.0,1,31.0,14900.0
Ford,automatic,grey,30972,2016,gasoline,gasoline,1.6,suv,False,owned,all,True,12.0,1,0.0,18899.0
Subaru,automatic,grey,257495,2007,gasoline,gasoline,3.6,suv,False,owned,all,False,1.0,2,31.0,9900.0
BMW,manual,blue,296426,1998,gasoline,gasoline,2.0,sedan,False,owned,rear,False,10.0,2,31.0,5900.0
Volkswagen,manual,blue,327000,2000,gasoline,gasoline,1.6,sedan,False,owned,front,False,12.0,43,31.0,4300.0
Renault,manual,silver,196231,2001,diesel,diesel,1.9,hatchback,False,owned,front,True,6.0,4,18.0,3300.0
Audi,automatic,grey,150000,2007,gasoline,gasoline,5.2,sedan,False,owned,all,True,9.0,12,31.0,12000.0
Citroen,manual,other,300000,1998,gasoline,gasoline,1.8,hatchback,False,owned,front,False,3.0,2,8.0,1100.0
Ford,manual,white,5000,2018,gasoline,gasoline,1.6,hatchback,False,owned,front,False,6.0,25,31.0,13990.0
Renault,automatic,green,68081,2015,gasoline,gasoline,2.0,suv,False,owned,all,False,12.0,20,31.0,10500.0
BMW,automatic,black,220000,2002,gasoline,gasoline,3.0,suv,False,owned,all,False,6.0,44,31.0,7825.1
BMW,automatic,black,255000,2004,gasoline,gasoline,2.5,sedan,False,owned,rear,True,9.0,28,31.0,8000.0
Skoda,manual,white,239000,2014,gasoline,gasoline,1.2,universal,False,owned,front,True,12.0,61,31.0,8499.0
Mercedes-Benz,manual,green,100000,2000,gasoline,gasoline,1.4,minivan,False,owned,front,False,3.0,2,31.0,2700.0
Opel,manual,white,200000,2005,diesel,diesel,1.7,minivan,False,owned,front,False,8.0,3,3.0,3450.0
Jaguar,automatic,red,87274,2017,diesel,diesel,2.0,suv,False,owned,all,True,12.0,10,12.0,40900.0
Hyundai,automatic,white,75000,2016,gasoline,gasoline,1.6,suv,False,owned,front,False,5.0,1,31.0,16500.0
Skoda,manual,other,325000,2008,diesel,diesel,2.0,universal,False,owned,front,False,12.0,16,31.0,7800.0
Opel,manual,silver,290000,2004,diesel,diesel,1.7,hatchback,False,owned,front,True,10.0,84,31.0,4700.0
Kia,manual,blue,290000,2001,gasoline,gasoline,1.8,minivan,False,owned,front,False,3.0,2,31.0,2700.0
Audi,manual,silver,350000,2002,diesel,diesel,2.2,universal,False,owned,front,False,6.0,1,31.0,6500.0
BMW,automatic,silver,210000,2007,diesel,diesel,3.0,sedan,False,owned,rear,True,7.0,28,31.0,13700.0
Suzuki,manual,silver,135000,2004,gasoline,gasoline,1.6,minivan,False,owned,front,False,12.0,15,31.0,2800.0
Lancia,manual,other,328000,2003,diesel,diesel,2.2,minivan,False,owned,front,False,4.0,5,31.0,7000.0
Ford,manual,blue,200000,2005,gasoline,gasoline,2.0,minivan,False,owned,front,False,5.0,4,31.0,5700.0
Volkswagen,automatic,white,70366,2017,gasoline,gasoline,1.4,suv,False,owned,front,True,12.0,15,21.0,23450.0
Volvo,manual,silver,360000,2002,gasoline,gasoline,2.0,sedan,False,owned,front,False,11.0,1,31.0,5300.0
Renault,manual,silver,342000,2001,diesel,diesel,1.9,hatchback,False,owned,front,False,4.0,41,31.0,3400.0
Nissan,automatic,black,227000,2011,gasoline,gasoline,2.5,suv,False,owned,all,False,12.0,3,31.0,15500.0
SsangYong,automatic,black,180000,2006,diesel,diesel,2.0,suv,False,owned,all,False,7.0,3,31.0,6700.0
Renault,manual,silver,210000,2010,diesel,diesel,1.5,liftback,False,owned,front,False,12.0,31,31.0,7100.0
Ford,manual,red,35000,2000,diesel,diesel,2.5,minibus,False,owned,rear,True,6.0,1,2.0,1600.0
Mercedes-Benz,manual,black,410442,1999,gas,gasoline,2.0,sedan,False,owned,rear,False,5.0,1,1.0,2200.0
Dacia,manual,black,333333,2006,gasoline,gasoline,1.4,sedan,False,owned,front,False,5.0,4,4.0,1800.0
Fiat,manual,silver,200000,2001,gas,gasoline,1.6,coupe,False,owned,front,True,9.0,1,9.0,2845.49
Mitsubishi,manual,green,350000,1997,diesel,diesel,2.0,minivan,False,owned,front,True,6.0,1,14.0,1500.0
Nissan,automatic,black,193310,2011,diesel,diesel,2.5,universal,False,owned,front,True,11.0,33,31.0,12150.0
Hyundai,automatic,white,44600,2017,gasoline,gasoline,1.6,suv,False,owned,front,True,12.0,4,13.0,18350.0
ВАЗ,manual,green,165000,2005,gasoline,gasoline,1.7,suv,False,owned,all,True,1.0,9,31.0,3500.0
Volvo,automatic,white,134000,2014,gasoline,gasoline,1.6,sedan,False,owned,front,False,12.0,10,13.0,13990.0
Audi,automatic,black,160000,2009,gasoline,gasoline,1.4,hatchback,False,owned,front,False,8.0,4,11.0,8474.53
Rover,manual,silver,209000,2005,gasoline,gasoline,1.4,hatchback,False,owned,front,True,9.0,1,31.0,4100.0
Toyota,manual,grey,290000,2007,gasoline,gasoline,1.8,sedan,False,owned,front,False,6.0,2,22.0,8500.0
Skoda,automatic,silver,0,2019,gasoline,gasoline,2.0,suv,True,new,all,True,12.0,13,26.0,37816.08
Fiat,manual,other,140000,2002,gasoline,gasoline,1.2,hatchback,False,owned,front,False,6.0,3,8.0,1850.0
Toyota,manual,black,180000,2010,diesel,diesel,1.4,sedan,False,owned,front,True,10.0,104,31.0,8600.0
Opel,manual,red,150000,2011,gasoline,gasoline,1.4,hatchback,False,owned,front,False,5.0,8,31.0,9000.0
Citroen,automatic,other,125200,2012,gasoline,gasoline,1.6,hatchback,False,owned,front,False,10.0,3,3.0,7500.0
Peugeot,manual,grey,89000,2009,gasoline,gasoline,1.1,hatchback,False,owned,front,False,9.0,24,31.0,5000.0
Citroen,manual,silver,500000,1998,diesel,diesel,1.9,minivan,False,owned,front,False,11.0,16,31.0,2700.0
Kia,automatic,silver,290000,2006,diesel,diesel,2.5,suv,False,owned,all,True,11.0,5,31.0,7700.0
Audi,manual,black,285000,2010,diesel,diesel,2.0,universal,False,owned,all,False,12.0,1,31.0,13000.0
Mercedes-Benz,automatic,black,350000,2004,gasoline,gasoline,5.0,sedan,False,owned,all,False,8.0,1,31.0,12000.0
Dacia,manual,black,127000,2015,diesel,diesel,1.5,universal,False,owned,front,False,5.0,2,31.0,9960.0
Citroen,manual,red,277735,2000,gasoline,gasoline,1.1,hatchback,False,owned,front,False,2.0,1,31.0,1100.0
Ford,manual,blue,189000,2003,gasoline,gasoline,2.0,sedan,False,owned,front,True,12.0,17,31.0,5000.0
Mitsubishi,automatic,black,160000,2010,gasoline,gasoline,3.0,suv,False,owned,all,False,4.0,7,31.0,12500.0
Renault,manual,black,80000,2016,gasoline,gasoline,1.6,suv,False,owned,front,True,10.0,1,1.0,10200.0
Opel,manual,grey,186000,2007,gasoline,gasoline,1.8,sedan,False,owned,front,True,12.0,2,31.0,6350.0
Nissan,automatic,silver,84000,2015,gasoline,gasoline,1.6,hatchback,False,owned,front,True,7.0,2,31.0,11000.0
Volvo,automatic,blue,40000,1999,gasoline,gasoline,2.8,sedan,False,owned,front,True,4.0,4,31.0,3200.0
Honda,automatic,silver,254276,2001,gasoline,gasoline,1.7,coupe,False,owned,front,False,6.0,8,31.0,3100.0
Nissan,manual,black,60000,2018,gasoline,gasoline,2.0,suv,False,owned,all,False,12.0,3,31.0,14700.0
Mercedes-Benz,automatic,black,350000,2004,gasoline,gasoline,5.0,sedan,False,owned,rear,False,6.0,2,31.0,6800.0
Alfa Romeo,manual,silver,285000,2000,gasoline,gasoline,2.5,sedan,False,owned,front,False,8.0,19,31.0,1541.31
Opel,manual,white,215500,2011,diesel,diesel,1.3,universal,False,owned,front,True,12.0,1,2.0,6999.0
Geely,automatic,brown,56000,2015,gasoline,gasoline,2.4,suv,False,owned,front,False,7.0,1,31.0,8000.0
Volkswagen,automatic,black,92000,2016,gasoline,gasoline,1.8,sedan,False,owned,front,False,12.0,26,31.0,16300.0
BMW,automatic,black,233000,2002,diesel,diesel,3.0,sedan,False,owned,rear,True,12.0,1,1.0,10450.0
Suzuki,manual,red,99000,1999,gasoline,gasoline,1.0,hatchback,False,owned,front,True,12.0,16,31.0,800.0
Volkswagen,automatic,silver,245130,2000,gasoline,gasoline,1.8,sedan,False,owned,front,True,9.0,4,31.0,3500.0
Chevrolet,automatic,black,57000,2012,gasoline,gasoline,1.6,hatchback,False,owned,front,False,5.0,1,21.0,10000.0
Citroen,manual,blue,380000,1999,gas,gasoline,1.8,hatchback,False,owned,front,False,11.0,12,31.0,2990.0
Toyota,automatic,silver,162000,2008,gasoline,gasoline,1.6,sedan,False,owned,front,False,7.0,2,31.0,7650.0
Subaru,manual,silver,325000,2006,gas,gasoline,2.0,suv,False,owned,all,False,6.0,1,31.0,6800.0
Kia,automatic,white,352446,2004,gasoline,gasoline,2.4,sedan,False,owned,front,False,7.0,11,31.0,2500.0
Mitsubishi,automatic,black,112000,2016,gasoline,gasoline,2.0,suv,False,owned,all,False,11.0,1,31.0,19990.0
Volkswagen,manual,green,321456,1997,gasoline,gasoline,1.6,sedan,False,owned,front,True,4.0,2,2.0,2250.0
Seat,manual,grey,183000,2009,gasoline,gasoline,1.5,minivan,False,owned,front,False,12.0,3,31.0,7540.55
